status,data.forests.id,data.forests.name,data.forests.short_desc,data.forests.location_desc,data.forests.total_surface,data.forests.reforested_surface,data.forests.occupied_surface,data.forests.main_image,data.forests.available,data.forests.offset_type,data.forests.timeline_formula,data.forests.co2_years,data.forests.co2_sqm,data.forests.forest_slug,data.forests.captured_co2,data.forests.coordinates
200,2002021099,Bosque Endesa Teruel,"The project ""Bosque Endesa Teruel"" is located in Ejulve, Aliaga and La Zoma, in the province of Teruel. With a total area of 19.22 hectares, it is expected to absorb 3572.0 tons of CO2 in 50 years. It is a planting in a burning area of Acer monspessulanum, Amelanchier ovalis, Celtis australis, Crataegus monogyna, Pinus halepensis, Pinus nigra ssp. salzmannii, Pinus sylvestris, Populus nigra, Prunus mahaleb, Prunus spinosa, Quercus faginea, Quercus ilex s","Ejulve, Aliaga y La Zoma, Teruel, Spain",190000,190000,190000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.01709090909090909063,bosque-endesa-teruel,0,
200,2002022123,Proyecto De Absorción Mvmc Serra De S.Salvador E As Veigas De Mixos Ayuntam,"The project ""Project De Absorción Mvmc Serra De S.Salvador E As Veigas De Mixos Ayuntamiento De Monterrey Ourense (Ii)"" is located in Monterrey, in the province of Ourense. With a total area of 7.77 hectares, it is expected to absorb 4961.0 tons of CO2 in 40 years. It is a plantation of Pinus pinaster in arson forest.","Monterrey, Ourense, Spain",80000,80000,80000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,40,0.05637500000000000150,proyecto-de-absorción-mvmc-serra-de-s.salvador-e-a,0,
200,100587,Protection of a Tasmanian Native Forest (Project 3: Peter Downie),"The project is designed to protect 7 666 hectares of native Tasmanian forest which would, if not for the project, continue to undergo selective logging or be clear-felled and converted to pasture.","Tasmania, Australia",98400000,98400000,98400000,https://statics.reforestum.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,protection-of-a-tasmanian-native-forest-project-3-,0,
200,100843,Ban Coc Hydropower Project,"The Ban Coc Hydropower Project's installed capacity and estimated annual gross power generation of Ban Coc hydro power project is 18 MW and 75,740 MWh, respectively.The project activity involves the construction of a dam, intakes, tunnels, pressurized wells, penstocks, and powerhouse with 03 units (each unit has a turbine and a power generator) and discharge channels in order to convert potential energy from the water stream into clean electrical energy.","Nghệ An Province, Vietnam",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,ban-coc-hydropower-project,0,
200,3001067,"Metristepe Wind Farm Project, Turkey",NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,metristepe-wind-farm-project-turkey,0,
200,3002091,Nanyang Danjiang River Solar Cooker Project Phase I (Pre-Cdm Clone),NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,nanyang-danjiang-river-solar-cooker-project-phase-i-pre-cdm-clone-,0,
200,3004395,Vpa 30 - Ghg Emission Reduction Through Use Of Bondhu Chula (Improved Cook Stoves) In Bangladesh,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-30-ghg-emission-reduction-through-use-of-bondhu-chula-improved-cook-stoves-in-bangladesh,0,
200,3006443,"Gs5658 Vpa 3: Borehole Project ""Antonio Giaffreda"", Senegal",NA,Senegal,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs5658-vpa-3-borehole-project-antonio-giaffreda-senegal,0,
200,3007467,Solar Dc Programme In Off-Grid Regions In India,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,solar-dc-programme-in-off-grid-regions-in-india,0,
200,1004,AWMS METHANE RECOVERY PROJECT BR06-S-19,"The purpose of this project is to mitigate and recover animal effluent related GHG by improving AWMS practices.  The proposed project activities will mitigate and recover AWMS GHG emissions in an economically sustainable manner, and will result in other environmental benefits, such as improved water quality and reduced odour.","Central-West, Brazil",0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,awms-methane-recovery-project-br06-s-19,0,
200,1001196,Gansu Yongdeng Longlin Hydro Power Project,"Gansu Yongdeng Longlin Hydro Power Project (hereafter referred to as the Project activity) is developed by Gansu Longlin Hydropower Development Co., Ltd., and it is located in Yongdeng Country, Lanzhou City in Gansu Province, P.R.China. The project activity has been registered as a CDM project on Jan. 11st, 2012 (UNFCCC registration reference number: 5525).  The Project activity is a new run-of-river hydropower project with two cascade power stations, each of which has installed capacity of 6.","Gansu, China",0,0,0,https://statics.reforestum.com/forests/headers/default/03.jpg,FALSE,VCU,NA,0,NA,gansu-yongdeng-longlin-hydro-power-project,0,
200,1001964,Quang Minh Solar Power Project,"Quang Minh solar power project is located in village 9, Ea Wer commune, Buon Don district, Dak Lak province. The project’s purpose is to generate solar power from photo energy - a clean and renewable source to supply to the national grid via a Power Purchase Agreement (PPA) signed with the Electricity Corporation of Vietnam (EVN). The project's installed capacity and estimated annual gross power generation is 50 MW and 73,000 MWh, respectively.","Dak Lak, Vietnam",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,quang-minh-solar-power-project,0,
200,1002476,Huaining Adjusted Water Management in Rice Cultivation,"The project changing from continuously flooded to intermittent flooded condition during rice cultivation is conducted in Huaining County within Anqing City, Anhui Province of China, with a total acreage of 13,005 ha for double-cropping rice.","Anhui, China",130050000,130050000,130050000,https://statics.reforestum.com/forests/headers/default/13.jpg,FALSE,VCU,NA,0,NA,huaining-adjusted-water-management-in-rice-cultiva,0,
200,2002021100,Proyecto De Absorción Mvmc De Brañas. 2015. Ayuntamiento De Toques (A Coruñ,"The project ""Project of Absorption Mvmc De Brañas. 2015. Town Hall De Toques (A Coruña)"" is located in Toques, in the province of Coruña, A. With a total area of 32.61 hectares, it is expected to absorb 23226.0 tons of CO2 in 40 years. It is a plantation of Pinus radiata in the neighboring mountain in common hand.","Toques, Coruña, A, Spain",330000,330000,330000,https://statics.reforestum.com/forests/galleries/miterd/2002021100_2021-b100_tcm30-532402_2002021100_0_0.jpg,FALSE,VCU,NA,40,0.06398347107438015491,proyecto-de-absorción-mvmc-de-brañas.-2015.-ayunta,0,
200,2002022124,Galicia Rexenera: A Costa Da Serra (Pazos De Borbén),"The project ""Galicia Rexenera: A Costa Da Serra (Pazos De Borbén)"" is located in Pazos de Borbén, in the province of Pontevedra. With a total area of 10.03 hectares, it is expected to absorb 3033.0 tons of CO2 in 35 years. The project consists of the restoration of mass of Pinus pinaster after forest fire in the neighboring mountain in common hand.","Pazos de Borbén, Pontevedra, Spain",100000,100000,100000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,35,0.02757272727272726959,galicia-rexenera:-a-costa-da-serra-(pazos-de-borbé,0,
200,100332,Dori Alimentos Ltda - Biomass Based Project - Brazil,"This project comprises of two different plants from Dori Alimentos. The head office is located in Marilia, Sao Paulo, and the subsidiary plant in Rolandia, Parana. Both produce candies. The project activity involves switching the fuel from shale oil to a renewable biomass that comes from peanut shells and wood chips, which is how GHG emissions are reduced.","São Paulo, Brazil",0,0,0,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,dori-alimentos-ltda-biomass-based-project-brazil,0,
200,100588,Yantai Dongyuan Laizhou 48.5 MW Wind Farm Project Phase I,"The Yantai Dongyuan Laizhou 48.5 MW Wind Farm Project Phase I is to utilize wind resources for electricity generation through the construction of a wind farm with a total capacity of 48.5 MW. The proposed project is funded and operated by Yantai Dongyuan Group Laizhou Wind Power Co., Ltd.","Shandong, China",0,0,0,https://statics.reforestum.com/forests/headers/default/12.jpg,FALSE,VCU,NA,0,NA,yantai-dongyuan-laizhou-48-5-mw-wind-farm-project-,0,
200,100844,Madre de Dios Amazon REDD+ Project,"The Madre de Dios Amazon REDD Project (the Project) is a Reduced Emissions from Deforestation and Forest Degradation (REDD) project. The Project is designed around the impending effects of a new trans-Amazonian, inter-oceanic road that is nearly complete from Brazil to the Pacific Ocean and Peruvian ports. The remaining stretch of the new road is scheduled for completion in 2009, and the completed road system will facilitate the immigration of new settlers into the region.","Madre de Dios, Peru",969060000,969060000,969060000,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,madre-de-dios-amazon-redd-project,0,
200,3001068,Bursa-Hamitler Landfill Gas Collection And Energy Utilization Project,NA,Turkey,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,bursa-hamitler-landfill-gas-collection-and-energy-utilization-project,0,
200,3002092,Nanyang Danjiang River Solar Cooker Project Phase Ii(Pre-Cdm Clone),NA,China,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,nanyang-danjiang-river-solar-cooker-project-phase-ii-pre-cdm-clone-,0,
200,3003116,"Nepal Biogas Support Program - Cpa 4: 19,970 Digesters",NA,Nepal,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,nepal-biogas-support-program-cpa-4-19-970-digesters,0,
200,3004396,Vpa 31  - Ghg Emission Reduction Through Use Of Bondhu Chula (Improved Cook Stoves) In Bangladesh,NA,Bangladesh,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-31-ghg-emission-reduction-through-use-of-bondhu-chula-improved-cook-stoves-in-bangladesh,0,
200,3006444,Vpa - Spouts - 2,NA,Uganda,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,vpa-spouts-2,0,
200,3007468,300 Mw Wind Energy Project By Green Infra Wind Energy Limited,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,300-mw-wind-energy-project-by-green-infra-wind-energy-limited,0,
200,3007724,180 Mw Renewable Energy Project By Greenko Group ,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,180-mw-renewable-energy-project-by-greenko-group-,0,
200,30011628,Gs10818 - Dissemination Of Improved Cookstoves In India By Greenway - Dissemination Of Improved Cookstoves In Karnataka By Greenway - Vpa009,NA,India,0,0,0,https://reforestum-static-images.s3.eu-central-1.amazonaws.com/logos/gs_default_logo.jpg,FALSE,VCU,NA,50,NA,gs10818-dissemination-of-improved-cookstoves-in-india-by-greenway-dissemination-of-improved-cookstoves-in-karnataka-by-greenway-vpa009,0,
200,1005,Greater Lebanon Refuse Authority Landfill Gas Collection and Combustion Pro,"The “Greater Lebanon Refuse Authority Landfill Flaring and Gas-to-Energy Project” is a two-phased project at the solid waste landfill that serves the communities in Lebanon County, PA. The project benefits climate change strategies by reducing the amount of greenhouse gases (methane) that would otherwise be released from the landfill. The methane is destroyed by combustion in generators or in an enclosed flare.","Pennsylvania, United States",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,greater-lebanon-refuse-authority-landfill-gas-coll,0,
200,1001197,Chakala Wind Power Project in Maharashtra,"The project activity is a 39 MW wind power project consisting of 26 Wind Electric Generators (WTGs) of individual capacity 1.5 MW, at Chakala village in Maharashtra, India by M/s Bindu Vayu Urja Private Limited (BVUPL).",India,0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,chakala-wind-power-project-in-maharashtra,0,
200,1001453,Gansu Ganzhou District Nantan Phase I 50MWp Solar Photovoltaic Power Projec,"The Gansu Ganzhou District Nantan Phase I 50MWp Solar Photovoltaic Power Project (hereinafter referred to as ¡°the Project¡±) is located in the southern area of Ganzhou District, Zhangye city, Gansu province, P. R. China and utilizes solar energy to generate electricity with a total installed capacity of 50 MWp1, and is expected to deliver an average of 71,125 MWh to the Northwest China Power Grid (NWCPG) annually during the whole lifetime.","Gansu, China",0,0,0,https://statics.reforestum.com/forests/headers/default/05.jpg,FALSE,VCU,NA,0,NA,gansu-ganzhou-district-nantan-phase-i-50mwp-solar-,0,
200,1001709,140 MW Solar Photovoltaic Project in Rajasthan,"The main purpose of this project activity is to generate clean form of electricity through renewable solar energy source. Rising Bhadla 1 Private Ltd. and Rising Bhadla 2 Private Ltd. are the promoter of the proposed project activity. The project activity involves installation of 140 MW solar power project at Bhadla, Jodhpur, Rajasthan.","Rajasthan, India",0,0,0,https://statics.reforestum.com/forests/headers/default/10.jpg,FALSE,VCU,NA,0,NA,140-mw-solar-photovoltaic-project-in-rajasthan,0,
200,1001965,Cat Hiep Solar Power Project,"The project activity involves the installation and operation of Cat Hiep solar power plant with capacity of 49.41 MW. This project is located in Hoi Van village, Cat Hiep commune, Phu Cat district, Binh Dinh province, Viet Nam. The purpose of this project activity is to generate clean form of electricity through renewable solar energy source.","Bình Định Province, Vietnam",0,0,0,https://statics.reforestum.com/forests/headers/default/11.jpg,FALSE,VCU,NA,0,NA,cat-hiep-solar-power-project,0,
200,1002477,Wanfan Adjusted Water Management in Rice Cultivation,"The project changing from continuously flooded to intermittent flooded condition during rice cultivation is conducted in Wanzhi District and Fanchang District within Wuhu City, Anhui Province of China, with a total acreage of 14,582 ha for double-cropping rice.","Anhui, China",145820000,145820000,145820000,https://statics.reforestum.com/forests/headers/default/04.jpg,FALSE,VCU,NA,0,NA,wanfan-adjusted-water-management-in-rice-cultivati,0,
200,2002017005,Bosque Eulen,"The project ""Bosque Eulen"" is located in Colmenar Viejo, in the province of Madrid. With a total area of 3,44 hectares, it is expected to absorb 819.0 tons of CO2 in 30 years. The project consists of a reforestation of the site El Sacedón with Fraxinus angustifolia, Salix atrocinerea, Quercus pyrenaica and Quercus ilex.","Colmenar Viejo, Madrid, Spain",30000,30000,30000,https://statics.reforestum.com/forests/galleries/miterd/2002017005_2017-b005_tcm30-382434_2002017005_0_1.jpg,FALSE,VCU,NA,30,0.02481818181818181562,bosque-eulen,0,
200,2002021101,Compensación De Huella De Cotomac (Reforestación Monte La Custodia),"The project ""Compensación De Huella De Cotomac (Reforestation Monte La Custody)"" is located in Tauste, in the province of Zaragoza. With a total area of 7.67 hectares, it is expected to absorb 654.0 tons of CO2 in 50 years. It is a plantation of Pinus halepensis","Tauste, Zaragoza, Spain",80000,80000,80000,https://statics.reforestum.com/forests/galleries/miterd/miterd_default.jpg,FALSE,VCU,NA,50,0.00743181818181818093,compensación-de-huella-de-cotomac-(reforestación-m,0,
